# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
52000000 575.481 -1166.18 97499.2 -20107.8 395.961
52100000 591.796 1155.6 97143.8 -20114.7 407.186
52200000 573.921 1704.27 97048.5 -20112.9 394.887
52300000 581.469 -821.504 97376.3 -20116.9 400.081
52400000 577.497 -1733.94 97531.8 -20113.9 397.348
52500000 582.378 309.315 97213.9 -20119.2 400.706
52600000 568.16 2073.47 96942.7 -20117.5 390.923
52700000 571.084 569.039 97158.3 -20119.8 392.936
52800000 579.443 -1489.7 97434.3 -20116.6 398.687
52900000 579.636 -1047.76 97337.5 -20127.2 398.819
53000000 565.39 969.42 97029.3 -20129.6 389.017
53100000 562.644 787.263 97034.9 -20126.6 387.128
53200000 567.319 -719.542 97271.7 -20123.6 390.345
53300000 564.075 -547.378 97292.4 -20123.1 388.113
53400000 569.002 962.559 97063.6 -20125.2 391.503
53500000 565.761 970.26 96962.7 -20135.7 389.273
53600000 563.514 330.294 97123.7 -20125.5 387.727
53700000 555.433 -1474.62 97264.9 -20133.3 382.167
53800000 557.646 -549.976 97153.7 -20134.8 383.689
53900000 569.966 877.441 96960.1 -20136.5 392.166
54000000 559.162 595.935 96983.5 -20136.3 384.732
54100000 567.058 -1156.48 97137.4 -20149.4 390.165
54200000 569.358 -633.245 97164.1 -20140.4 391.748
54300000 544.101 302.266 97005.3 -20135.6 374.369
54400000 545.164 67.4878 96914.2 -20152.2 375.101
54500000 557.768 -476.838 97035.6 -20146 383.773
54600000 558.63 -510.735 97098.3 -20142.9 384.366
54700000 571.481 54.607 96996.2 -20146.2 393.208
54800000 553.201 628.394 96880.2 -20153.2 380.631
54900000 550.31 889.728 96921.8 -20145.3 378.642
55000000 547.664 256.169 97049 -20132.8 376.821
55100000 553.396 -503.518 96994.3 -20152.3 380.765
55200000 552.866 450.18 96866.5 -20155.1 380.401
55300000 558.528 17.2328 96866.6 -20157.3 384.296
55400000 548.715 -174.691 96969.8 -20149.9 377.544
55500000 547.255 -31.5274 96949.7 -20153.7 376.54
55600000 533.86 489.608 96821.7 -20155 367.323
55700000 550.794 1489.7 96784 -20150.7 378.975
55800000 541.623 -460.464 96874.5 -20174 372.665
55900000 539.778 -611.533 96887.3 -20163.9 371.395
56000000 545.932 157.232 96824.9 -20161.8 375.629
56100000 541.211 1074.09 96742.1 -20162.6 372.381
56200000 549.203 687.926 96779.4 -20161.1 377.88
56300000 534.783 -748.394 96883.7 -20171.5 367.959
56400000 539.748 -318.036 96831.5 -20165.4 371.375
56500000 540.548 487.769 96692.6 -20172.5 371.925
56600000 534.887 -36.7148 96683.9 -20180.2 368.03
56700000 528.401 -449.957 96789.2 -20172.2 363.567
56800000 538.12 -605.654 96779.2 -20174.2 370.254
56900000 535.692 127.097 96661.7 -20177.7 368.584
57000000 529.7 460.157 96636.5 -20180.6 364.461
57100000 523.955 -245.901 96749.3 -20175.1 360.508
57200000 539.207 -304.789 96722.8 -20181 371.002
57300000 528.678 202.265 96584.8 -20183.9 363.758
57400000 522.026 483.023 96582.3 -20183.3 359.181
57500000 537.657 -486.905 96718.2 -20182.5 369.936
57600000 524.767 -540.065 96724 -20182.8 361.067
57700000 535.023 527.871 96564.2 -20187.7 368.124
57800000 516.25 444.086 96500.7 -20192.8 355.207
57900000 536.056 89.9058 96623.7 -20188.9 368.834
58000000 523.027 -841.303 96751.5 -20187.5 359.87
58100000 524.09 -667.853 96669.2 -20187.6 360.601
58200000 519.358 436.041 96488.1 -20195.5 357.345
58300000 520.718 949.57 96429.9 -20196.5 358.281
58400000 521.982 -82.5261 96620.8 -20190.6 359.151
58500000 522.69 -935.97 96649.5 -20197 359.638
58600000 512.776 262.249 96430.9 -20201.1 352.817
58700000 506.494 1044.12 96398.6 -20197.8 348.494
58800000 517.789 -512.394 96571.9 -20201.1 356.265
58900000 508.593 -368.589 96565 -20198.5 349.938
59000000 515.963 478.457 96370.6 -20206.2 355.009
59100000 509.713 728.132 96354.3 -20205.8 350.709
59200000 511.594 -181.075 96527.5 -20204.1 352.003
59300000 504.855 -409.576 96525.4 -20203.3 347.366
59400000 497.84 249.634 96346 -20212.6 342.54
59500000 506.861 597.023 96292.6 -20209.4 348.746
59600000 503.11 -497.901 96414.6 -20213.5 346.166
59700000 506.355 -1023.99 96495.7 -20216.5 348.398
59800000 498.463 384.062 96373.5 -20209.7 342.969
59900000 500.085 497.71 96240.6 -20217.7 344.085
60000000 501.264 500.462 96299.9 -20218.7 344.895
60100000 491.925 -740.99 96411.4 -20217.5 338.47
60200000 503.972 370.193 96375.9 -20213.6 346.759
60300000 493.723 490.55 96233.8 -20218.6 339.707
60400000 503.445 725.294 96201.8 -20224.4 346.396
60500000 495.787 -1300.68 96350.8 -20233.7 341.127
60600000 497.862 -448.677 96362.2 -20224 342.555
60700000 496.089 349.246 96150.2 -20234.2 341.335
60800000 489.169 1149.8 96102.4 -20227.7 336.573
60900000 488.729 -911.618 96276.1 -20228.8 336.271
61000000 492.353 -1084.68 96363 -20230.2 338.765
61100000 494.893 -111.455 96146.2 -20238.3 340.512
61200000 475.526 1409.07 95950.9 -20235.6 327.186
61300000 495.033 21.2854 96193.8 -20235.1 340.608
61400000 480.093 -1902.61 96423.4 -20235.9 330.329
61500000 492.585 178.516 96144.9 -20235.6 338.924
61600000 479.204 1911.22 95871 -20235.3 329.717
61700000 495.655 820.559 96098.7 -20234.9 341.036
61800000 482.756 -1841.63 96422.9 -20238 332.161
61900000 486.174 -759.46 96211.9 -20242.5 334.513
62000000 486.735 1454.69 95859.4 -20251.4 334.899
62100000 476.491 1243.71 95985.9 -20240.2 327.85
62200000 488.904 -1409.88 96307.4 -20242.3 336.391
62300000 487.172 -1375.41 96215 -20246.9 335.199
62400000 480.114 1410.45 95812.5 -20258.6 330.343
62500000 479.015 1395.26 95811.2 -20252.7 329.587
62600000 471.343 -2733.31 96051.3 -20278.5 324.308
62700000 466.813 -5257.64 95394.1 -20351.6 321.192
62800000 474.64 2228.09 93795.1 -20410.9 326.577
62900000 472.774 1489.28 93399.3 -20448.1 325.293
63000000 478.485 -1023.8 93576.4 -20455.2 329.222
63100000 466.928 -895.274 93526.4 -20454.8 321.271
63200000 483.497 -3858.9 93297.2 -20501.4 332.671
63300000 466.68 159.729 92712 -20512.8 321.1
63400000 466.089 2601.51 92465.4 -20509.1 320.693
63500000 463.969 127.755 92803.9 -20501 319.234
63600000 465.461 -1471.1 92975.1 -20504.6 320.261
63700000 459.687 -124.842 92759.1 -20512.5 316.289
63800000 465.016 527.707 92616.8 -20518.2 319.955
63900000 464.105 88.444 92743.3 -20509.2 319.328
64000000 465.131 -232.551 92826.2 -20509.2 320.034
64100000 454.54 -521.803 92732.2 -20519.8 312.747
64200000 459.502 545.611 92662.3 -20513.8 316.161
64300000 451.847 -102.258 92713.9 -20516.1 310.894
64400000 451.257 -266.89 92752.8 -20513 310.488
64500000 451.922 -301.28 92692.5 -20521.2 310.946
64600000 454.024 14.7696 92650.8 -20517.9 312.392
64700000 454.896 64.9049 92691.4 -20515.5 312.992
64800000 462.232 -224.066 92713.4 -20518.9 318.039
64900000 446.178 -498.719 92666.6 -20524 306.994
65000000 444.482 -187.01 92622 -20526.4 305.826
65100000 445.096 107.469 92639.8 -20520.9 306.249
65200000 451.906 -79.24 92651.9 -20523.6 310.935
65300000 456.54 -333.129 92617.4 -20530.5 314.123
65400000 444.958 -50.3634 92596.4 -20525.7 306.154
65500000 446.914 10.0762 92621.7 -20525.7 307.5
65600000 445.054 205.673 92612 -20524.5 306.22
65700000 436.012 -13.0011 92567.9 -20529.6 299.999
65800000 449.058 217.979 92550.2 -20532.7 308.975
65900000 439.274 1.08621 92586.7 -20526.7 302.243
66000000 438.891 169.578 92584.9 -20524.2 301.98
66100000 442.548 227.111 92540.2 -20534.4 304.496
66200000 437.1 537.414 92530.5 -20526.8 300.747
66300000 442.395 -167.763 92555.3 -20533 304.39
66400000 442.354 -227.298 92559.2 -20535 304.363
66500000 431.948 -74.8764 92519 -20536.4 297.203
66600000 439.333 -142.166 92495.5 -20538.3 302.284
66700000 432.135 49.9748 92518.9 -20532.5 297.331
66800000 431.923 -21.6916 92523.8 -20532.8 297.186
66900000 428.714 -38.835 92489.4 -20541.4 294.978
67000000 423.8 80.6549 92462.1 -20541.4 291.596
67100000 421.197 104.593 92477.1 -20538.8 289.805
67200000 429.314 -335.252 92483.2 -20541.7 295.39
67300000 434.039 73.2911 92449.1 -20542.8 298.642
67400000 432.124 6.8588 92419.9 -20547.1 297.324
67500000 416.858 -12.7178 92452.1 -20541.4 286.82
67600000 423.053 -130.163 92451.7 -20543.2 291.083
67700000 419.353 -28.7693 92415.7 -20545.7 288.537
67800000 426.066 89.6853 92418.9 -20546.7 293.155
67900000 424.894 421.137 92427.1 -20539.1 292.349
68000000 421.28 136.569 92408.4 -20545.8 289.862
68100000 412.614 269.454 92395.5 -20545.7 283.9
68200000 416.8 -269.707 92401.5 -20550.6 286.78
68300000 413 -55.9527 92398.3 -20550.2 284.165
68400000 417.175 -181.162 92369.2 -20553.7 287.038
68500000 421.583 386.745 92354 -20549.6 290.071
68600000 415.906 171.284 92366.2 -20550.3 286.165
68700000 412.689 -338.496 92368.6 -20556.3 283.952
68800000 417.562 109.433 92335.4 -20553.9 287.304
68900000 411.383 -289.514 92313.5 -20561.9 283.053
69000000 412.643 -728.626 92351.2 -20560 283.919
69100000 415.866 -108.662 92348.5 -20556.8 286.137
69200000 413.396 200.151 92293.6 -20556.7 284.438
69300000 412.443 270.196 92286.8 -20555.5 283.782
69400000 410.68 -75.4243 92327.1 -20558.7 282.569
69500000 405.42 -403.019 92316.2 -20561.6 278.95
69600000 411.898 336.741 92260.5 -20558.6 283.407
69700000 407.688 305.684 92241.1 -20563.6 280.511
69800000 399.872 -285.835 92262.7 -20562.6 275.133
69900000 398.721 114.361 92273.3 -20560.1 274.34
70000000 398.984 300.907 92235.6 -20562.2 274.522
70100000 408.492 -126.992 92212.3 -20569.6 281.064
70200000 404.429 -284.086 92232.3 -20569.4 278.268
70300000 393.436 -183.004 92251.2 -20566 270.705
70400000 393.22 -424.978 92214 -20572.8 270.556
70500000 387.757 372.442 92173.2 -20566.9 266.797
70600000 393.148 287.403 92197.5 -20564.2 270.506
70700000 387.111 -642.439 92224.2 -20573.5 266.352
70800000 392.183 -15.3332 92180 -20573.1 269.842
70900000 386.018 -204.541 92148.6 -20576.3 265.6
71000000 385.709 -460.026 92173.7 -20578.3 265.388
71100000 391.479 -262.106 92190.1 -20573.3 269.357
71200000 382.481 420.808 92152.5 -20566.6 263.167
71300000 390.552 350.308 92116.7 -20573.7 268.72
71400000 381.038 91.8193 92145 -20572.8 262.174
71500000 392.927 105.8 92166.1 -20573.5 270.354
71600000 386.826 312.332 92128.7 -20574.7 266.156
71700000 381.21 792.599 92088.1 -20570.5 262.292
71800000 385.509 -482.437 92120.5 -20585.4 265.25
71900000 371.523 -352.042 92144.1 -20578.4 255.627
72000000 386.593 318.045 92078.6 -20578 265.996
72100000 380.087 219.108 92046.6 -20582 261.52
72200000 379.07 -319.831 92110 -20583.4 260.82
72300000 366.11 -383.238 92126 -20579.3 251.903
72400000 378.407 175.007 92037.8 -20587.2 260.363
72500000 375.678 146.881 92009.1 -20586.3 258.486
72600000 378.633 -555.561 92091.8 -20589.4 260.519
72700000 371.842 -434.691 92110.9 -20583.7 255.846
72800000 373.842 296.779 92003.5 -20587.5 257.222
72900000 367.705 751.62 91965.2 -20584.2 253
73000000 361.271 -419.034 92071.8 -20588.6 248.573
73100000 365.668 -386.972 92094 -20586 251.598
73200000 367.41 466.23 91974.3 -20590.2 252.797
73300000 368.994 785.027 91931.9 -20589.7 253.887
73400000 363.061 -262.931 92034.8 -20591.1 249.805
73500000 359.724 -774.894 92069.6 -20592.9 247.508
73600000 368.062 397.819 91944.5 -20593.8 253.246
73700000 364.83 676.184 91885.1 -20597.2 251.022
73800000 363.696 -433.366 92022 -20593.6 250.241
73900000 356.727 -1064.22 92064 -20599.8 245.447
74000000 354.92 483.239 91894.6 -20595.7 244.203
74100000 361.418 1076.77 91838.7 -20595.5 248.674
74200000 361.533 -557.762 92009.2 -20599.4 248.753
74300000 360.698 -782.647 92055.3 -20595.6 248.179
74400000 357.309 810.211 91850.7 -20596.5 245.847
74500000 355.004 722.895 91789.2 -20605.4 244.261
74600000 350.146 -615.332 92001.4 -20597 240.918
74700000 356.881 -1074.71 92045.9 -20600 245.553
74800000 347.649 970.843 91795.8 -20601.5 239.2
74900000 348.576 1204.64 91751.3 -20602.1 239.839
75000000 347.129 -1189.87 92013.1 -20604.6 238.842
75100000 351.597 -1080.74 92027.6 -20602.2 241.917
75200000 350.031 1224.4 91733.9 -20606.8 240.839
75300000 352.772 895.868 91723.5 -20613 242.725
75400000 338.138 -1313.35 92010.1 -20606.6 232.656
75500000 342.163 -1358.64 91998.4 -20607.6 235.426
75600000 349.317 1368.45 91690.8 -20608.8 240.348
75700000 338.297 1153.26 91695.5 -20608.7 232.766
75800000 344.216 -726.442 91991.1 -20601.6 236.839
75900000 340.18 -1304.93 91962.1 -20613.6 234.061
76000000 343.048 1240.22 91654.2 -20616.1 236.035
76100000 337.086 1036.65 91686.6 -20611.5 231.932
76200000 342.678 -1182.49 91966 -20611.8 235.78
76300000 328.444 -1010.07 91908.3 -20613.3 225.987
76400000 338.451 1441.96 91633.8 -20615.8 232.872
76500000 332.663 791.343 91685.2 -20616.2 228.889
76600000 334.536 -1299.18 91935.5 -20615.4 230.178
76700000 340.002 -729.71 91860.1 -20617.1 233.939
76800000 332.706 1033.8 91614.9 -20620.9 228.919
76900000 331.855 848.322 91674.9 -20617.1 228.334
77000000 323.594 -1027.58 91893.2 -20615.7 222.649
77100000 327.189 -753.059 91819.9 -20620.7 225.123
77200000 325.747 1222.09 91600.5 -20620.4 224.131
77300000 324.618 237.139 91666.5 -20625.7 223.354
77400000 333.094 -1013.22 91851.4 -20621.9 229.186
77500000 321.126 -691.293 91773.6 -20626.1 220.952
77600000 326.218 746.485 91600.8 -20627.6 224.455
77700000 322.414 505.246 91657.6 -20621.9 221.837
77800000 320.062 -833.977 91795.1 -20624.5 220.219
77900000 317.719 -456.862 91728.2 -20627.5 218.607
78000000 318 735.903 91593.7 -20624.6 218.8
78100000 319.753 77.7267 91647.6 -20629.6 220.007
78200000 315.296 -624.155 91751.2 -20627.4 216.94
78300000 323.768 -65.5413 91678.4 -20626.3 222.769
78400000 320.43 911.175 91579.1 -20627.1 220.472
78500000 320.16 -119.502 91642.4 -20634.4 220.287
78600000 316.802 -662.31 91717.9 -20630.6 217.976
78700000 314.199 -40.2329 91640.9 -20632.6 216.185
78800000 313.595 664.814 91558.7 -20633.1 215.77
78900000 309.063 -182.908 91622.1 -20634 212.651
79000000 312.617 -453.953 91676 -20632.3 215.097
79100000 306.317 141.489 91602.8 -20634.5 210.762
79200000 307.752 482.105 91541.3 -20637.9 211.75
79300000 309.961 -296.717 91604.3 -20638.6 213.269
79400000 304.627 -166.241 91642.1 -20632.8 209.599
79500000 304.566 399.129 91566.6 -20634.9 209.557
79600000 301.247 591.12 91523.9 -20637.4 207.274
79700000 301.456 -378.74 91577.5 -20644 207.417
79800000 299.512 -191.196 91602.9 -20638.6 206.08
79900000 304.658 218.151 91542.1 -20640.3 209.62
80000000 302.977 257.04 91509.1 -20644.9 208.464
